P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,scene,subset
1000,3,1e-08,dense,2.336735502852111e-08,0.005330458645197117,-8.294747707564698,334395.7299855454,948,392.7631184790451,-2.1775024576612992e-16,1.5915190063706704e-14,0.049337408673874684,9,0.541,0.0,conf_two_spheres_row,"4,27,30"
1000,3,1e-08,dense,2.112553248400958e-07,0.002260825054006369,-7.438031534207591,26661.5966218707,999,1019.2867382313569,1.4265037662285033e-15,1.604772397265882e-14,0.05678609637355796,9,0.749,0.0,conf_two_spheres_row,"14,16,29"
1000,3,1e-08,dense,1.0481670573821993e-07,0.0024204326726004668,-7.227784366102893,25256.48153402716,999,909.2465480251449,1.229718773641461e-13,6.732956786216034e-14,0.07561627127256892,9,0.798,0.0,conf_two_spheres_row,"13,20,28"
1000,3,1e-08,dense,7.83160219401726e-08,0.0034627239441638456,-7.663149792991642,53275.571490286646,999,670.480828836471,2.1301001750298032e-13,1.0458388473968269e-13,0.07857736749934591,9,0.732,0.0,conf_two_spheres_row,"6,14,16"
1000,3,1e-08,dense,1.5321324652748363e-07,0.00254315093762608,-7.312223715889627,18440.416229604565,999,598.5811899403625,5.382146955674354e-14,4.6639265891019614e-14,0.050188187428076014,9,0.571,0.0,conf_two_spheres_row,"1,14,26"
1000,3,1e-08,dense,4.777959057155491e-07,0.0019922852337615447,-7.255572213585356,8392.248589735935,999,904.5888095004802,-3.020584002717425e-14,4.146588491761389e-14,0.04779139882666983,9,0.79,0.0,conf_two_spheres_row,"11,21,25"
1000,3,1e-08,dense,4.6673961924641036e-07,0.0018373493559793125,-7.063267706977606,5372.05481836801,999,861.2947740911621,1.8432806161012812e-13,1.556376139426569e-13,0.04671539262159681,9,0.656,0.0,conf_two_spheres_row,"0,12,23"
1000,3,1e-08,dense,2.6110404203399987e-08,0.0029983870385968704,-7.466423177946788,65528.37193247318,992,561.8799043125127,-1.8782331019239303e-13,1.3864300731332202e-13,0.04707848054110966,9,0.682,0.0,conf_two_spheres_row,"11,12,28"
1000,3,1e-08,dense,4.47449414859543e-07,0.0017216699641448682,-7.067409731487947,6760.185375315346,999,1043.989835756186,-4.12845569372568e-13,2.6755685472085806e-13,0.05095050863496939,9,0.854,0.0,conf_two_spheres_row,"0,24,30"
1000,3,1e-08,dense,2.2826664493261195e-08,0.001820253608137424,-7.096242763418836,116946.77480338867,999,1574.0368875399022,9.426948154379876e-14,3.6513596555497216e-14,0.016834813134741798,9,1.0,0.0,conf_two_spheres_row,"0,8,13"
1000,3,1e-08,dense,2.8776539216002817e-08,0.007690083987138245,-8.445329556386223,335727.70966229885,889,267.177759233453,-4.199900247290045e-16,3.1231488208574596e-14,0.05610249916205165,9,0.659,0.0,conf_two_spheres_row,"12,17,30"
1000,3,1e-08,dense,1.0551261206647548e-08,0.006390668567452493,-8.239337191948405,391414.66492643,932,310.04942666040364,-1.4704357878031585e-14,4.4022718242019744e-14,0.06147379813821492,9,0.609,0.0,conf_two_spheres_row,"9,20,30"
1000,3,1e-08,dense,3.5981383299230485e-08,0.003724979193521404,-7.886946775208323,134179.21227530387,989,613.1095213002188,-3.244018618271475e-14,2.7867970847542534e-14,0.07506322203086144,9,0.607,0.0,conf_two_spheres_row,"9,24,27"
1000,3,1e-08,dense,4.708883888714229e-08,0.003014218853161175,-7.617183910956553,69136.60835859366,991,443.2664927008306,-1.3265936304546824e-16,2.102510735935157e-14,0.04594943599170963,9,0.573,0.0,conf_two_spheres_row,"1,9,31"
1000,3,1e-08,dense,2.2418829046654445e-08,0.0027364110586625785,-7.455112024638685,74076.44334732412,997,690.5403049973204,-2.213141300640788e-14,4.349629942370875e-14,0.05863916682823398,9,0.716,0.0,conf_two_spheres_row,"7,29,30"
1000,3,1e-08,dense,6.88746190253137e-07,0.0015682115768487733,-7.041776631954517,4746.463263242912,999,1095.7619055552063,-3.328843482938816e-13,2.1156871359873616e-13,0.03896279437665896,9,0.782,0.0,conf_two_spheres_row,"0,22,26"
1000,3,1e-08,dense,2.458375244168959e-07,0.0030989838367569875,-7.3457235710442195,15380.415735319484,999,454.2479187437519,-3.127104149702994e-14,1.0071254396185145e-13,0.044417431803239864,9,0.601,0.0,conf_two_spheres_row,"2,9,19"
1000,3,1e-08,dense,6.045960272069756e-07,0.0014767561259827569,-7.0384123671504115,5657.183490303973,999,1227.9146247241426,4.4662495883173066e-13,2.827976665447352e-13,0.032108445286224495,9,0.957,0.0,conf_two_spheres_row,"3,10,21"
1000,3,1e-08,dense,1.025251028025648e-06,0.0020653797183339687,-7.027597660032783,3231.660252612556,999,623.6235615493413,-1.4820577787859158e-13,1.3194834285370317e-13,0.04261946909296113,9,0.606,0.0,conf_two_spheres_row,"5,6,9"
1000,3,1e-08,dense,7.657776626770328e-07,0.002020972323920967,-7.034376348239617,4597.826192612139,999,826.7828966962603,-2.3644798991150686e-15,5.6032177174500994e-14,0.053813825434484666,9,0.805,0.0,conf_two_spheres_row,"0,15,25"
1000,3,1e-08,dense,2.891100180664003e-07,0.0015419475006580772,-7.055720937126918,7414.05605999781,999,1183.6472138495894,-2.6717846414014285e-13,1.7119857780362062e-13,0.03598014460788097,9,0.833,0.0,conf_two_spheres_row,"2,13,16"
1000,3,1e-08,dense,2.8487693236924265e-08,0.004001992251506851,-7.852123348241569,119731.54252309786,998,389.3043380255361,-1.3807857962800597e-13,1.1310496597666038e-13,0.0557236175961979,9,0.58,0.0,conf_two_spheres_row,"1,12,23"
1000,3,1e-08,dense,1.9335228315880593e-08,0.002940067657798723,-7.511844174906659,112759.35918465017,994,653.2411879983465,-1.4086941794186168e-13,9.409307240364538e-14,0.05989556574959471,9,0.747,0.0,conf_two_spheres_row,"10,14,15"
1000,3,1e-08,dense,2.5981901269898657e-08,0.002355572108667514,-7.253704764075277,53617.24153841117,999,935.9699898828605,-3.763934896725517e-14,4.9837073857342175e-14,0.07438259038395018,9,0.83,0.0,conf_two_spheres_row,"2,13,15"
1000,3,1e-08,dense,3.7253467439656063e-07,0.002343875767937363,-7.44033652368619,18770.090003710688,999,841.6082026223509,-3.557551263803743e-13,2.0377071579780745e-13,0.05276992631934159,9,0.606,0.0,conf_two_spheres_row,"9,29,31"
1000,3,1e-08,dense,1.06737679722001e-06,0.001662967407288656,-7.035490440251014,3245.172409246128,999,986.1608173046667,-2.4377707846598443e-13,1.693756875094103e-13,0.02344811820706731,9,0.578,0.0,conf_two_spheres_row,"0,1,18"
1000,3,1e-08,dense,5.860788912555999e-07,0.0019026497532869705,-7.153958106008059,6030.419956458614,999,783.3756625292805,1.344947916058492e-13,1.0396067448159492e-13,0.05026611847891959,9,0.67,0.0,conf_two_spheres_row,"2,12,21"
1000,3,1e-08,dense,1.4019873599407198e-07,0.002062636719012667,-7.2905234155698055,19886.715165447047,999,1119.2037616449652,-5.987201294639644e-13,2.8947676131550573e-13,0.05176860774371939,9,0.785,0.0,conf_two_spheres_row,"21,22,29"
1000,5,1e-08,dense,9.049374666909306e-07,0.0025525457747707404,-7.317879776011225,6996.934552749348,999,883.3221703053263,1.46037560183316e-13,9.066799996772756e-14,0.07349988394117503,9,0.664,0.0,conf_two_spheres_row,"2,11,12,19,20"
1000,5,1e-08,dense,1.2182732111268728e-06,0.002169321549539004,-7.131688303148638,3649.199022643601,999,1263.1873930716931,4.816139841451952e-14,1.1584605328008985e-13,0.07629409801161943,9,0.776,0.0,conf_two_spheres_row,"2,3,22,29,30"
1000,5,1e-08,dense,1.018121808827461e-06,0.002117846087244802,-7.1834737924475105,4761.812736319386,999,1329.6685283024253,4.952975963395775e-13,1.91332815495667e-13,0.07079815640214487,9,0.645,0.0,conf_two_spheres_row,"8,12,19,30,31"
1000,5,1e-08,dense,1.2366512054995065e-07,0.002042754111225592,-7.269165190886225,21629.09573662388,999,2004.3968363164608,-1.742556836673015e-14,6.907852999689168e-14,0.0902231130924671,9,0.912,0.0,conf_two_spheres_row,"16,26,28,29,31"
1000,5,1e-08,dense,1.8670269292354616e-06,0.001818114846576187,-7.100635733708004,3098.451757430303,999,1088.9222959623462,-1.3844590392727173e-13,8.858363501893633e-14,0.0639367824630085,9,0.519,0.0,conf_two_spheres_row,"4,7,13,17,24"
1000,5,1e-08,dense,8.126608697519723e-07,0.002307517856864638,-7.221892450391366,6139.3420290825525,999,1322.70474197736,-7.430080856130061e-14,4.61007823159755e-14,0.09124362978411443,9,0.748,0.0,conf_two_spheres_row,"11,14,15,21,27"
1000,5,1e-08,dense,5.92033615973421e-07,0.0017832270170733897,-7.17900441124446,6374.678432714937,999,1630.9935827631832,-1.1905489055058836e-13,6.986132902643588e-14,0.07017915493698601,9,0.812,0.0,conf_two_spheres_row,"5,10,13,25,30"
1000,5,1e-08,dense,5.282749118464245e-07,0.0022676713829772378,-7.3444623836103515,11023.985599542095,999,1437.2323613958638,4.174682507525483e-13,1.492523549525804e-13,0.07929316525254786,9,0.694,0.0,conf_two_spheres_row,"17,18,22,29,31"
1000,5,1e-08,dense,2.1564388727831787e-06,0.0027785702423020354,-7.222550033704727,4210.879809873338,999,913.5840217792434,-2.039664688232093e-13,8.8915868739112e-14,0.06859393300329891,9,0.711,0.0,conf_two_spheres_row,"10,11,14,17,25"
1000,5,1e-08,dense,1.070546519258284e-07,0.002061845636330092,-7.202683962114175,20449.29534653068,999,1835.8399582459028,3.4676070608669063e-13,9.99273969442728e-14,0.11473854491829723,9,0.861,0.0,conf_two_spheres_row,"13,15,21,23,28"
1000,5,1e-08,dense,2.813004242649881e-07,0.0020387308407508672,-7.192021997108954,9627.993217948477,999,1705.7378944151073,4.432055850794869e-15,3.5910084187902956e-14,0.10035624125887296,9,0.885,0.0,conf_two_spheres_row,"11,18,19,21,27"
1000,5,1e-08,dense,1.2933296294967355e-06,0.0014987304292945385,-7.030946746390029,3347.1853029387476,999,1787.6749549970677,-3.428906401321961e-13,1.4787824883269058e-13,0.062141865199031907,9,0.733,0.0,conf_two_spheres_row,"0,3,14,21,23"
1000,5,1e-08,dense,8.350123760529777e-07,0.0019550189786163535,-7.203535197325784,6879.743939378071,999,1151.878428498403,-4.221525472941634e-14,7.599887455891241e-14,0.07499391929426207,9,0.729,0.0,conf_two_spheres_row,"2,7,11,22,26"
1000,5,1e-08,dense,2.3212120711728643e-06,0.0013965223204385564,-7.004683665315485,2370.1103933543345,999,1260.1938595009692,-1.4457872902840012e-13,1.395497898639916e-13,0.06318272538277779,9,0.699,0.0,conf_two_spheres_row,"2,3,13,14,17"
1000,5,1e-08,dense,4.0707724140425025e-07,0.0018799327484263265,-7.219585308974242,9954.009579214075,999,1782.7664920712068,-8.415983570450373e-14,6.051922090510527e-14,0.0838904950531055,9,0.713,0.0,conf_two_spheres_row,"7,16,23,26,29"
1000,5,1e-08,dense,4.98560577558469e-07,0.0036506156018421116,-7.662018239919225,21073.80012066004,999,900.4557189211404,-1.3349684660659681e-13,6.428290309885469e-14,0.10448009248281066,9,0.664,0.0,conf_two_spheres_row,"10,12,14,15,28"
1000,5,1e-08,dense,8.489944793975798e-07,0.0016876647519968946,-7.053416112629506,4260.688947169181,999,1720.6096712778533,-2.290591993399957e-13,9.999818168756094e-14,0.06494391285067488,9,0.838,0.0,conf_two_spheres_row,"5,8,27,30,31"
1000,5,1e-08,dense,2.279554616526234e-06,0.0016762977017558721,-7.007246788407718,2427.474785590208,999,1469.7067063381533,4.2489432781900713e-13,1.917392424973852e-13,0.04587211585608976,9,0.591,0.0,conf_two_spheres_row,"0,5,6,9,10"
1000,5,1e-08,dense,5.467556721419445e-07,0.002097772230891793,-7.244477863271126,8294.66820198389,999,1454.168599013438,-1.8525502312738423e-13,8.344185840617247e-14,0.08092663849523005,9,0.81,0.0,conf_two_spheres_row,"10,19,24,25,31"
1000,5,1e-08,dense,1.8892529048814008e-06,0.002310896613497883,-7.118260583545581,3260.966647358399,999,1051.9626639564156,-9.928299501971181e-14,5.690856322100349e-14,0.06765844613768682,9,0.663,0.0,conf_two_spheres_row,"7,12,13,19,25"
1000,5,1e-08,dense,8.383970933350221e-07,0.0019209027417040067,-7.226557627555653,5512.950184998888,999,1466.3602532470354,5.409294973751606e-13,2.126893929619404e-13,0.06734294087003298,9,0.669,0.0,conf_two_spheres_row,"3,8,12,24,30"
1000,5,1e-08,dense,2.484812415996655e-07,0.002052807008140774,-7.2977742991571155,15782.732102035017,999,1961.4724188018076,6.611890939270393e-13,1.848481905531375e-13,0.08179181438380934,9,0.784,0.0,conf_two_spheres_row,"21,22,26,29,31"
1000,5,1e-08,dense,9.890157872069521e-07,0.0019848816826147806,-7.1263028366620595,4739.7151544093185,999,1533.9133557415412,-4.1987095488233183e-13,1.716350069169039e-13,0.088872543502271,9,0.794,0.0,conf_two_spheres_row,"10,11,19,21,22"
1000,5,1e-08,dense,2.0162827790815337e-06,0.0021216306822062552,-7.04754850532495,2725.2156887058786,999,1220.969618627536,-3.500515849408359e-13,1.436051708634674e-13,0.07881554647112153,9,0.603,0.0,conf_two_spheres_row,"5,9,14,16,30"
1000,5,1e-08,dense,5.999772402520087e-07,0.0016685821343518908,-7.086112936585731,5643.1051571690095,999,1750.5115290638473,-1.0418632071250688e-13,7.207971720575817e-14,0.07677681745858721,9,0.921,0.0,conf_two_spheres_row,"3,10,11,16,23"
1000,5,1e-08,dense,1.3377913900058122e-07,0.002881877251174813,-7.4368427708907054,23328.626135484323,999,993.4357587879896,-1.5281443035346058e-13,6.990942877695724e-14,0.08515521029675605,9,0.74,0.0,conf_two_spheres_row,"6,10,22,27,28"
1000,5,1e-08,dense,6.449809185870064e-07,0.0015029029471044404,-7.024386660824586,4846.18658546953,999,2035.5285524063108,-3.9949318242367676e-13,1.4657781288300802e-13,0.06643576126457867,9,0.918,0.0,conf_two_spheres_row,"0,11,13,23,24"
1000,5,1e-08,dense,1.4751339510325471e-06,0.0014301063068679293,-6.984273977039405,2659.18086179767,999,1444.252754077801,7.348293524206322e-13,3.816749316340066e-13,0.05197339492377657,9,0.584,0.0,conf_two_spheres_row,"0,1,5,15,19"
1000,5,1e-08,dense,2.5218307390198988e-08,0.003161636326517046,-7.429763580181052,84395.94742297802,999,900.0029701321646,9.345169106429446e-14,4.3600241991635076e-14,0.08754064203541274,9,0.664,0.0,conf_two_spheres_row,"7,11,12,23,30"
1000,5,1e-08,dense,1.338101366461788e-08,0.0044360255960032655,-7.976621659572073,245555.34271323634,985,642.0404807112631,-1.9586532559655946e-16,1.6062799488049708e-14,0.09356959531397242,9,0.663,0.0,conf_two_spheres_row,"6,11,12,17,22"
1000,8,1e-08,dense,1.926189771659752e-06,0.00240664983002241,-7.194280687365468,3716.4159614145005,999,1659.9040965404197,-3.2249150150443376e-14,2.6258114513027762e-14,0.10984513686168496,9,0.511,0.0,conf_two_spheres_row,"4,10,12,14,16,17,27,29"
1000,8,1e-08,dense,4.7304555587973815e-07,0.002297353694245053,-7.400922496449267,14562.78741637511,999,1972.2812386268715,1.5145184762590953e-13,5.823699356001511e-14,0.1461641699401025,9,0.676,0.0,conf_two_spheres_row,"12,14,15,19,20,24,26,31"
1000,8,1e-08,dense,5.519961602910753e-07,0.0020361987013609627,-7.265663034285075,7936.540974942522,999,2542.200373250202,-7.782328189333471e-14,4.003136699608562e-14,0.15943363237775715,9,0.676,0.0,conf_two_spheres_row,"2,17,18,19,21,26,28,31"
1000,8,1e-08,dense,1.3852082919806816e-06,0.0016447084040608893,-7.084587987490588,3265.075421667665,999,2126.3037112647144,-4.236013506695089e-13,1.2757338412879963e-13,0.10559256996806834,9,0.518,0.0,conf_two_spheres_row,"2,4,5,16,17,21,27,28"
1000,8,1e-08,dense,1.3327563348759049e-06,0.0019088365365437872,-7.125951489217382,3429.612093583758,999,2023.1171365516766,7.337294113072694e-14,3.9703970962514114e-14,0.11582730884654518,9,0.499,0.0,conf_two_spheres_row,"1,3,4,13,15,19,27,29"
1000,8,1e-08,dense,6.364993528790441e-07,0.001891412939160333,-7.167489851090121,5739.930243759187,999,2603.1540635000383,1.5047374707737501e-13,3.979236358172352e-14,0.11308277514138598,9,0.749,0.0,conf_two_spheres_row,"6,13,18,21,25,28,29,30"
1000,8,1e-08,dense,1.1194417003196242e-06,0.0016636802145826488,-7.113856704805879,4358.426157611564,999,2574.683447898292,5.332870965979564e-13,1.3846006158671234e-13,0.12118026106693042,9,0.61,0.0,conf_two_spheres_row,"9,10,11,13,18,22,24,29"
1000,8,1e-08,dense,2.802923962436591e-06,0.001702390516095872,-6.9999415934839595,2235.538404231939,999,1863.9920639532688,3.351714881746552e-13,1.262889625219494e-13,0.09074565789353006,9,0.602,0.0,conf_two_spheres_row,"0,8,9,10,14,15,17,25"
1000,8,1e-08,dense,1.3606650253985887e-06,0.0017979242380766233,-7.080555435900771,3371.689537335091,999,2328.9080446422904,-6.458560118987229e-13,1.7314391201244384e-13,0.11146862512709078,9,0.69,0.0,conf_two_spheres_row,"0,5,7,17,20,21,30,31"
1000,8,1e-08,dense,1.5524575393507803e-06,0.0017585044891311383,-7.088852535797043,3310.1101067931454,999,2290.470877472975,-3.615381423018794e-13,1.163460393202435e-13,0.10736158257956493,9,0.797,0.0,conf_two_spheres_row,"2,5,11,16,20,25,27,29"
1000,8,1e-08,dense,2.427118134522727e-06,0.00335493698960982,-7.214209958598847,3209.93255426413,999,1284.543780155781,-1.4707339229604493e-14,1.9211131394977546e-14,0.128663164971821,9,0.578,0.0,conf_two_spheres_row,"1,7,8,9,19,22,25,30"
