scene,N,subset_id,subset_str,I_O,I_A
conf_cone_r04_d12,3,1589,"3,17,28",-6.986358425958633,-6.986384794335942
conf_cone_r04_d12,3,1590,"3,17,29",-6.813175420159534,-6.813435258327367
conf_cone_r04_d12,3,1591,"3,17,30",-6.919339808027615,-6.918705647178573
conf_cone_r04_d12,3,1592,"3,17,31",-6.889141450941989,-6.8893662437089604
conf_cone_r04_d12,3,1593,"3,18,19",-6.584620909840719,-6.585169723694685
conf_cone_r04_d12,3,1594,"3,18,20",-6.6486155600210255,-6.649119465580105
conf_cone_r04_d12,3,1595,"3,18,21",-6.595020043275707,-6.595315571752076
conf_cone_r04_d12,3,1596,"3,18,22",-6.588837620855571,-6.588906771807918
conf_cone_r04_d12,3,1597,"3,18,23",-6.6611796685901385,-6.6616383120504175
conf_cone_r04_d12,3,1598,"3,18,24",-6.613164281834427,-6.614000729629204
conf_cone_r04_d12,3,1599,"3,18,25",-6.629014177999536,-6.629115086699637
conf_cone_r04_d12,3,1600,"3,18,26",-6.6362069434513,-6.636511219319498
conf_cone_r04_d12,3,1601,"3,18,27",-6.595982612106018,-6.596374210669564
conf_cone_r04_d12,3,1602,"3,18,28",-6.663535081357972,-6.664146469735084
conf_cone_r04_d12,3,1603,"3,18,29",-6.644837946189656,-6.645586704139114
conf_cone_r04_d12,3,1604,"3,18,30",-6.626903161232095,-6.626659448768421
conf_cone_r04_d12,3,1605,"3,18,31",-6.677351093356836,-6.678071322660665
conf_cone_r04_d12,3,1606,"3,19,20",-6.923335628786367,-6.923789646083764
conf_cone_r04_d12,3,1607,"3,19,21",-6.63080768168178,-6.631084200660196
conf_cone_r04_d12,3,1608,"3,19,22",-6.754435909612361,-6.754460512046483
conf_cone_r04_d12,3,1609,"3,19,23",-6.854131570361258,-6.854815114891666
conf_cone_r04_d12,3,1610,"3,19,24",-6.793097411611668,-6.7938323195261106
conf_cone_r04_d12,3,1611,"3,19,25",-6.887954730856676,-6.887910731090206
conf_cone_r04_d12,3,1612,"3,19,26",-6.728454906331184,-6.728684357559327
conf_cone_r04_d12,3,1613,"3,19,27",-6.809843930036256,-6.810012463253005
conf_cone_r04_d12,3,1614,"3,19,28",-6.97746889873949,-6.978080324631854
conf_cone_r04_d12,3,1615,"3,19,29",-6.819942529114517,-6.8207913579419905
conf_cone_r04_d12,3,1616,"3,19,30",-6.898745127336506,-6.89843050426563
conf_cone_r04_d12,3,1617,"3,19,31",-6.894523886516206,-6.895568715935816
conf_cone_r04_d12,3,1618,"3,20,21",-6.674627088031634,-6.674862906891726
conf_cone_r04_d12,3,1619,"3,20,22",-6.955520416893569,-6.955414339929761
conf_cone_r04_d12,3,1620,"3,20,23",-6.93331459447077,-6.933685328231419
conf_cone_r04_d12,3,1621,"3,20,24",-6.919071263477916,-6.919676374152138
conf_cone_r04_d12,3,1622,"3,20,25",-7.052495187256906,-7.052394554684366
conf_cone_r04_d12,3,1623,"3,20,26",-6.802149899975129,-6.802322368263425
conf_cone_r04_d12,3,1624,"3,20,27",-7.008040310085133,-7.008131394677424
conf_cone_r04_d12,3,1625,"3,20,28",-7.0876957058934495,-7.088178667408719
conf_cone_r04_d12,3,1626,"3,20,29",-6.901132127924,-6.901804079987182
conf_cone_r04_d12,3,1627,"3,20,30",-7.039614335612046,-7.03915602381664
conf_cone_r04_d12,3,1628,"3,20,31",-6.965057208900257,-6.9657266707858145
conf_cone_r04_d12,3,1629,"3,21,22",-6.626189537090482,-6.626257418885935
conf_cone_r04_d12,3,1630,"3,21,23",-6.73803560694099,-6.71478059945849
conf_cone_r04_d12,3,1631,"3,21,24",-6.6690919627267045,-6.669534822063999
conf_cone_r04_d12,3,1632,"3,21,25",-6.653326521527365,-6.653113955077793
conf_cone_r04_d12,3,1633,"3,21,26",-6.687000777426662,-6.687061157886873
conf_cone_r04_d12,3,1634,"3,21,27",-6.640798784457855,-6.640807836994726
conf_cone_r04_d12,3,1635,"3,21,28",-6.718847608656043,-6.719153249792213
conf_cone_r04_d12,3,1636,"3,21,29",-6.707293248460751,-6.707734777003829
conf_cone_r04_d12,3,1637,"3,21,30",-6.672366113653321,-6.672053009441013
conf_cone_r04_d12,3,1638,"3,21,31",-6.73651834262851,-6.736831583682662
conf_cone_r04_d12,3,1639,"3,22,23",-6.858774390137234,-6.858896594545433
conf_cone_r04_d12,3,1640,"3,22,24",-6.796767903243407,-6.796843092328825
conf_cone_r04_d12,3,1641,"3,22,25",-6.9337217358191605,-6.933117612849059
conf_cone_r04_d12,3,1642,"3,22,26",-6.7278294243762495,-6.727875362156773
conf_cone_r04_d12,3,1643,"3,22,27",-6.840916278363912,-6.8406684581819155
conf_cone_r04_d12,3,1644,"3,22,28",-6.991032137888001,-6.991060073224964
conf_cone_r04_d12,3,1645,"3,22,29",-6.8177216889509715,-6.817962623278963
conf_cone_r04_d12,3,1646,"3,22,30",-6.922794286849351,-6.922186521130992
conf_cone_r04_d12,3,1647,"3,22,31",-6.893874954819893,-6.894076958921413
conf_cone_r04_d12,3,1648,"3,23,24",-6.9019708777740885,-6.90284145613328
conf_cone_r04_d12,3,1649,"3,23,25",-6.932701942302075,-6.932779188247131
conf_cone_r04_d12,3,1650,"3,23,26",-6.8241868324639965,-6.824298035139806
conf_cone_r04_d12,3,1651,"3,23,27",-6.88320333391004,-6.883508775859
conf_cone_r04_d12,3,1652,"3,23,28",-6.9735782406813565,-6.974135819192518
conf_cone_r04_d12,3,1653,"3,23,29",-6.911474104473056,-6.88895200866129
conf_cone_r04_d12,3,1654,"3,23,30",-6.904640060405147,-6.904371834392353
conf_cone_r04_d12,3,1655,"3,23,31",-6.961795443352243,-6.93915037703911
conf_cone_r04_d12,3,1656,"3,24,25",-6.887685712738352,-6.887896958526884
conf_cone_r04_d12,3,1657,"3,24,26",-6.762250866072232,-6.762602092864485
conf_cone_r04_d12,3,1658,"3,24,27",-6.839565163283634,-6.840038176882902
conf_cone_r04_d12,3,1659,"3,24,28",-6.973921165551542,-6.9746205387842455
conf_cone_r04_d12,3,1660,"3,24,29",-6.862169928132117,-6.863150285335777
conf_cone_r04_d12,3,1661,"3,24,30",-6.902251052461302,-6.902226615951574
conf_cone_r04_d12,3,1662,"3,24,31",-6.9165567069216936,-6.917451624034099
conf_cone_r04_d12,3,1663,"3,25,26",-6.781731659134071,-6.781527816568959
conf_cone_r04_d12,3,1664,"3,25,27",-6.9813171765512365,-6.9811716968034325
conf_cone_r04_d12,3,1665,"3,25,28",-7.0640403035275,-7.064056404687918
conf_cone_r04_d12,3,1666,"3,25,29",-6.874965094053504,-6.875112435444121
conf_cone_r04_d12,3,1667,"3,25,30",-7.045795667820739,-7.045254639352869
conf_cone_r04_d12,3,1668,"3,25,31",-6.942506205639698,-6.9426921794830125
conf_cone_r04_d12,3,1669,"3,26,27",-6.7440833234079065,-6.744097375249783
conf_cone_r04_d12,3,1670,"3,26,28",-6.843120845254745,-6.84334587284713
conf_cone_r04_d12,3,1671,"3,26,29",-6.793021944390676,-6.7933380018278084
conf_cone_r04_d12,3,1672,"3,26,30",-6.778136333569063,-6.777765026521928
conf_cone_r04_d12,3,1673,"3,26,31",-6.824993278416027,-6.825109906513696
conf_cone_r04_d12,3,1674,"3,27,28",-7.044607019271319,-7.04485427470694
conf_cone_r04_d12,3,1675,"3,27,29",-6.847083089878275,-6.847536471030436
conf_cone_r04_d12,3,1676,"3,27,30",-6.969932681094878,-6.969536101168274
conf_cone_r04_d12,3,1677,"3,27,31",-6.918501210245015,-6.919102536765418
conf_cone_r04_d12,3,1678,"3,28,29",-6.9488070471386365,-6.949535525406951
conf_cone_r04_d12,3,1679,"3,28,30",-7.055553101480521,-7.0552229380568745
conf_cone_r04_d12,3,1680,"3,28,31",-7.002729860864425,-7.003478597824352
conf_cone_r04_d12,3,1681,"3,29,30",-6.891462850944327,-6.891460862793013
conf_cone_r04_d12,3,1682,"3,29,31",-6.922295788689242,-6.923049718481719
conf_cone_r04_d12,3,1683,"3,30,31",-6.96010539857706,-6.960083327218901
conf_cone_r04_d12,3,1684,"4,5,6",-6.363295525518424,-6.363536917278025
conf_cone_r04_d12,3,1685,"4,5,7",-6.357613949112655,-6.35817677924429
conf_cone_r04_d12,3,1686,"4,5,8",-6.379513209164889,-6.379841558960334
conf_cone_r04_d12,3,1687,"4,5,9",-6.345807177562735,-6.346131053380958
conf_cone_r04_d12,3,1688,"4,5,10",-6.386170649696579,-6.386568769561901
conf_cone_r04_d12,3,1689,"4,5,11",-6.358427979932074,-6.359101882781915
conf_cone_r04_d12,3,1690,"4,5,12",-6.356881917298439,-6.357266846548774
conf_cone_r04_d12,3,1691,"4,5,13",-6.392063906178586,-6.392326589638321
conf_cone_r04_d12,3,1692,"4,5,14",-6.348564030240149,-6.348604869207617
conf_cone_r04_d12,3,1693,"4,5,15",-6.384363745193004,-6.384866384545549
