scene,light,err_vs_world_deg,err_vs_camframe_deg,implied_z,i_eff_proj
0cc862bb5d9f41269631ff62504cfdf9,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0cc862bb5d9f41269631ff62504cfdf9,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0cc862bb5d9f41269631ff62504cfdf9,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0e63e1ef419b49278ddc45ec63f69979,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0e63e1ef419b49278ddc45ec63f69979,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0e63e1ef419b49278ddc45ec63f69979,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0e63e1ef419b49278ddc45ec63f69979,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0e63e1ef419b49278ddc45ec63f69979,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0e92245b9cac4423810aece64743decd,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0e92245b9cac4423810aece64743decd,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0e92245b9cac4423810aece64743decd,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0e92245b9cac4423810aece64743decd,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0e92245b9cac4423810aece64743decd,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0f3d54f4b2b74580a2c1891c1116dc5f,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0f3d54f4b2b74580a2c1891c1116dc5f,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0f3d54f4b2b74580a2c1891c1116dc5f,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0f3d54f4b2b74580a2c1891c1116dc5f,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0f3d54f4b2b74580a2c1891c1116dc5f,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0f48025ff969419582312f9a02fd7af0,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0f48025ff969419582312f9a02fd7af0,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0f48025ff969419582312f9a02fd7af0,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
